propertyId	longitudeBefore	latitudeBefore	addressBefore	addressBeforeCharLength	addressBeforeContainsJalan	additionalRegionBefore	additionalRegionBeforeCharLength	isVenueGrouped	userPropertyCount	userWrongProperty	userReviewedProperty	userCheckedProperty	longitudeAfter	latitudeAfter	addressAfter	addressAfterCharLength	addressAfterContainsJalan	additionalRegionAfter	additionalRegionAfterCharLength
587878705	106.76822330583	-6.1922267275915	Jl. Panjang	11	yes	Kebon Jeruk	11	yes	9	12	16	0	106.76788406613	-6.1922791107043	Jl. Panjang	11	yes	Kebon Jeruk	11
999447377	106.8325872	-6.194031	MENTENG	7	no	Menteng	7	no	320	189	219	11	106.83579898413	-6.1856126811087	Jl. Menteng Raya	16	yes	Menteng	7
214784267	106.69406577722	-6.1466974989549	Jl. Peta Barat	14	yes	Kalideres	9	yes	45	11	38	11	106.7015110217	-6.13482157395	Jl. Citra 2 Ext	15	yes	Kalideres	9
347503449	107.7813872	-6.9370992	jatinangor	10	no	jatinangor	10	no	24	4	14	1	107.77912566669	-6.9234340960114	Jl. Nanggerang	14	yes	Jatinangor	10
990042943	110.3348744	-7.8773015	Jalan Bantul	12	no	Panggungharjo, Sewon	20	no	738	520	686	1	110.35127535604	-7.8377248126576	Jl. Bantul	10	yes	Panggungharjo, Sewon	20
532483235	106.78418413107	-6.1549936855053	Jl. Jelambar Madya	18	yes	Jelambar	8	yes	704	377	618	162	106.78418413107	-6.1549936855053	Jl. Jelambar Madya	18	yes	Jelambar	8
780012513	98.6771096	3.5293691	jl.Karya Jaya Medan Johor	25	yes	titi kuning	11	yes	6	6	6	0	98.675274067429	3.5081287726666	Jl. Karya Jaya	14	yes	Deli Tua	8
779299761	107.5839953	-6.8681927	Gegerkalong Hilir	17	no	Sukasari	8	no	12	1	5	3	107.5839953	-6.8681927	Jl. Gegerkalong Hilir	21	yes	Sukasari	8
938407271	106.956973	-6.292646	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	800	712	759	2	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
775860307	106.85451663677	-6.147568847767	Jl. Trembesi 	13	yes	Kemayoran	9	yes	128	14	110	72	106.85451663677	-6.147568847767	Jl. Trembesi 	13	yes	Kemayoran	9
363851167	106.8207875	-6.3631747	kukusan	7	no	jagakarsa, lenteng agung,ciganjur, srengseng sawah, ui, beji, kukusan, tanah baru, depok, jaksel	96	no	5413	1745	2844	15	106.81642086372	-6.3570649139296	Kukusan	7	no	Beji	4
612157110	107.030325	-6.2435987	dekat pasar rawa kalong - perumnas 3	36	no	Aren Jaya	9	yes	25	10	14	0	107.04070985998	-6.2393160292086	Jl. Setia Mekar	15	yes	Aren Jaya	9
205423042	110.764699	-7.532497	Klipan, Tohudan, Colomadu	25	no	Colomadu	8	no	65	20	74	24	110.76470570552	-7.5324278643474	Klipan	6	no	Tohudan, Colomadu	17
263873555	107.6191228	-6.9174639	Jl Ice Skating Arcamanik Perluasan	34	yes	Arcamanik	9	no	24	10	13	0	107.67310615834	-6.925614080269	Jl. Ice Skating	15	yes	Arcamanik	9
394881113	106.956973	-6.292646	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	775	320	441	10	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
106102407	110.3318883	-7.7504203	Rajek Kidul	11	no	Godean	6	no	50	27	50	2	110.31962266721	-7.7555202700239	Sidomoyo	8	no	Godean	6
465695862	106.8193291	-6.2572005	Kemang Utara, Kemang	20	no	Kemang Utara, Kemang	20	no	1056	320	636	157	106.8193291	-6.2572005	Jl. Kemang Utara	16	yes	Kemang	6
501478891	112.7124282	-7.3955649	Jl.Sukodono	11	yes	Sukodono Sidoarjo	17	yes	426	260	309	1	112.67610426536	-7.4166785461945	Jl. Raya Kebon Agung	20	yes	Sukodono	8
446750006	106.956973	-6.292646	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	869	432	554	9	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
403608350	106.9603814	-6.2930547	jl.Jati Asih	12	yes	Jatiasih	8	no	955	432	570	66	106.9603814	-6.2930547	Jl. Raya Jati Asih	18	yes	Jatiasih	8
564533282	106.9603814	-6.2930547	jl.Jati Asih	12	yes	Jatiasih	8	no	764	295	410	68	106.96151865662	-6.2937372075053	Jl. Raya Jati Asih	18	yes	Jatiasih	8
224271888	110.3130087	-7.8450254	Bangunjiwo	10	no	Kasihan	7	no	968	529	710	2	110.3130087	-7.8450254	Bangunjiwo	10	no	Kasihan	7
910497419	106.61192825303	-6.2636130705456	Jl. Medang Lestari	18	yes	Gading Serpong	14	yes	64	7	39	26	106.61192825303	-6.2636130705456	Jl. Medang Lestari	18	yes	Gading Serpong	14
478579347	106.7942405	-6.4024844	Kapling Polri Duren Seribu, Depok	33	no	Bojongsari	10	yes	1848	1145	1248	3	106.74281733967	-6.4264119620707	Duren Seribu	12	no	Bojongsari	10
145225260	106.78237396666	-6.2216336503389	Jl. Arteri Permata Hijau	24	yes	Permata Hijau	13	yes	305	64	241	159	106.78237396666	-6.2216336503389	Jl. Arteri Permata Hijau	24	yes	Permata Hijau	13
844540770	106.74764052178	-6.1823710724023	Jl. Puri Indah	14	yes	Kembangan	9	yes	351	16	31	8	106.74764052178	-6.1823710724023	Jl. Puri Indah	14	yes	Kembangan	9
736602714	110.3361454	-7.6736784	Medari	6	no	Sleman	6	no	233	74	129	5	110.3261572	-7.6855326	Jl. Medari - Cemoro	19	yes	Caturharjo	10
755914609	110.29063	-7.76657	Jl Godean Km 14	15	yes	Minggir	7	no	319	84	192	0	110.23784694446	-7.7542525252522	Jl. Godean	10	yes	Sendangsari, Minggir	20
877334763	106.8240758648	-6.138045637578	Jl. Mangga Dua Raya	19	yes	Mangga Dua	10	yes	164	6	153	112	106.8240758648	-6.138045637578	Jl. Mangga Dua Raya	19	yes	Mangga Dua	10
730749869	106.8620891	-6.1369372	Sunter	6	no	Tanjung Priok	13	no	95	33	58	1	106.87371915829	-6.1379185954421	Sunter	6	no	Tanjung Priok	13
471874771	106.7572111	-6.5229003	Jalan Raya Parung	17	no	Parung	6	yes	465	90	122	0	106.73386515273	-6.4386414818149	Jalan Raya Parung	17	no	Parung	6
554709483	98.6786591	3.5722404	Jl. Juanda	10	yes	Medan Polonia	13	no	1062	88	399	174	98.6786591	3.5722404	Jl. Ir. H. Juanda	17	yes	Medan Polonia	13
649324682	110.4560006	-7.7555536	Purwomartani	12	no	Kalasan	7	no	968	529	710	2	110.4492957665	-7.7536614073187	Jl. Purwomartani	16	yes	Kalasan	7
632547488	106.9791041	-6.1920069	jl.harapan indah	16	yes	Harapan Indah	13	yes	3600	2488	2685	23	106.9830398699	-6.1889085440243	Jl. Bulevar Hijau Raya	22	yes	Harapan Indah	13
528078445	106.77469946444	-6.5959596507061	jln gunung batu komp selakopi	29	yes	Gunungbatu	10	yes	6	0	1	0	106.77099434418	-6.5939222922127	Jl. Sirna Galih	15	yes	Gunungbatu	10
184330150	112.71908744728	-7.2922049725417	Jl. Mayjen Sungkono	19	yes	Dukuh Pakis	11	yes	290	94	222	103	112.71908744728	-7.2922049725417	Jl. Mayjen Sungkono	19	yes	Dukuh Pakis	11
453224625	110.6844239	-7.6619586	Jalan Solo	10	no	Prambanan	9	no	340	119	189	0	110.51516539102	-7.7562833275507	Jalan Raya Solo	15	no	Prambanan	9
557646718	106.7299438	-6.4223939	Kampung Duren Seribu Bojongsari Depok (dekat Pasar Parung)	58	no	Bojongsari	10	no	1095	638	722	0	106.74286025502	-6.4272009065876	Kp. Duren Seribu	16	no	Bojongsari	10
226397785	106.956973	-6.292646	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	869	432	554	9	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
926352235	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17	yes	158	0	131	104	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17
927324917	106.956973	-6.292646	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	775	320	441	10	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
353336023	106.867901	-6.235179	Otista-Kampung Melayu	21	no	Kampung Melayu	14	no	36	10	20	2	106.8682872381	-6.2315527619145	Jl. Otista	10	yes	Kampung Melayu	14
184553069	107.5983033	-6.9180564	Gardujati	9	no	Andir	5	no	12	1	5	3	107.59829257116	-6.9179179405671	Jl. Gardujati	13	yes	Andir	5
218617703	107.0707122	-6.2100291	Jl. Raya Vila Bekasi Indah. Jejalen Jaya. Tambun	48	yes	Tambun Selatan	14	yes	25	10	14	0	107.06679538051	-6.2301360292994	Jl. Villa Bekasi Indah	22	yes	Tambun Selatan	14
639973837	106.8237374	-6.3758806	Beji	4	no	Beji	4	yes	83	11	26	6	106.79616035633	-6.3682485857954	Jl. Curug Agung	15	yes	Tanah Baru	10
291456393	106.956973	-6.292646	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	775	320	441	10	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
501113608	110.3859913	-7.8426533	Tamanan	7	no	Banguntapan	11	no	968	529	710	2	110.38642045344	-7.8400599417588	Tamanan	7	no	Banguntapan	11
202677222	110.4182493	-7.7505793	Jl Stadion, Paingan, Maguwoharjo, Sleman, Yogyakarta	52	yes	 Jl Stadion, Paingan, Maguwoharjo, Sleman, Yogyakarta	53	yes	661	279	333	0	110.42378537941	-7.7532157358824	Jl. Stadion	11	yes	Maguwoharjo	11
605538545	110.402376	-7.7325213	Jl Kaliurang,Gemutri Sukoharjo Ngaglik Sleman Jogja	51	yes	Jl Kaliurang,Gemutri Sukoharjo Ngaglik Sleman Jogja	51	yes	661	279	333	0	110.40378791167	-7.720033183752	Jl. Kaliurang	13	yes	Sukoharjo, Ngaglik	18
293169648	106.795672	-6.35018	Lanata	6	no	Cinere	6	yes	18	6	12	4	106.795672	-6.35018	Jl. Aselih	10	yes	Jagakarsa	9
729562808	110.54181471797	-6.9531708555706	mranggen onggorawe	18	no	Prampelan	9	no	4	1	3	0	110.53708059731	-6.9740073961145	Jl. Mranggen Onggorawe	22	yes	Prampelan	9
981577442	106.6200764	-6.2480116	Trimezia	8	no	Gading Serpong	14	yes	750	608	656	17	106.62011931534	-6.2482355672204	Jl. Trimezia	12	yes	Gading Serpong	14
534059837	110.3368391	-7.7306246	Jongke	6	no	Sendangadi, Mlati	17	no	948	550	698	1	110.3654255	-7.7348782	Jl. Jongke	10	yes	Sendangadi, Mlati	17
638360373	110.4457346	-7.7683381	Jl Candi Sambisari Purwomartani Kalasan	39	yes	Purwomartani, Kalasan	21	no	711	529	631	0	110.4455843963	-7.7688058362028	Jl. Candi Sambisari	19	yes	Purwomartani, Kalasan	21
240452958	106.69827238843	-6.2171204031449	Jl. Kp. Poncol	14	yes	Karang Tengah	13	yes	64	7	39	26	106.69827238843	-6.2171204031449	Jl. Kp. Poncol	14	yes	Karang Tengah	13
684342761	111.1414226	-8.126331	Pacitan - Solo	14	no		0	no	6	1	1	0	111.05082247672	-8.1932793827192	Jl. Pacitan Solo	16	yes		0
610757060	106.69406577722	-6.1466974989549	Jl. Peta Barat	14	yes	Kalideres	9	yes	45	11	38	11	106.7015110217	-6.13482157395	Jl. Citra 2 Ext	15	yes	Kalideres	9
575455646	110.4718313	-7.7479994	Karangnongko	12	no	Maguwoharjo	11	no	362	171	250	3	110.42545083016	-7.7663585737141	Karangnongko	12	no	Maguwoharjo	11
923336879	106.9564218	-6.3040303	Jl. Wibawa Mukti	16	yes	Jatiluhur	9	yes	351	102	160	11	106.95200433226	-6.3245312314317	Jl. H. Misan	12	yes	Jatiluhur	9
793308946	106.9491011	-6.1882125	Jl. Palem Raya	14	yes	Cakung, Pulo Gebang	19	yes	75	30	57	20	106.9491011	-6.1882125	Jl. Palem Raya	14	yes	Cakung, Pulo Gebang	19
236429433	110.3833135	-7.7545558	Kentungan	9	no	Depok	5	no	275	193	209	0	110.38317402513	-7.7543485008563	Kentungan	9	no	Depok	5
192495548	112.6938700453	-7.304609650247	Jl. Raya Dian Istana	20	yes	Wiyung	6	yes	1992	755	1390	502	112.6938700453	-7.304609650247	Jl. Raya Dian Istana	20	yes	Wiyung	6
646521183	98.6722227	3.5951956	jl.Karya Jaya Medan Johor	25	yes	johor	5	yes	6	6	6	0	98.6771096	3.5293691	Jl. Karya Jaya	14	yes	Medan Johor	11
149962349	106.9479675	-6.3226595	JL.WIBAWA MUKTI II	18	no	BEKASI SELATAN	14	no	764	295	410	68	106.94792458466	-6.3232993142659	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
693992723	106.7411559	-6.3478915	pamulang	8	no	Pamulang	8	no	918	463	492	0	106.7320499	-6.343467	Jl Pamulang Raya	16	yes	Pamulang	8
980797611	112.63279367935	-7.2958282334486	Jl. Citra Land Utama	20	yes	Lakarsantri	11	yes	213	33	79	16	112.62508597285	-7.2787818965584	Jl. Bongso Wetan	16	yes	Citraland	9
323808535	106.879792	-6.3560872	Cibubur	7	no	Ciracas	7	no	494	266	328	0	106.88268878574	-6.353997269992	Cibubur	7	no	Ciracas	7
485367462	106.742849526181	-6.42644394633171	Kp. Duren Seribu	16	no	Bojongsari	10	no	1848	1145	1248	3	106.742849526181	-6.42644394633171	Kp. Duren Seribu	16	no	Bojongsari	10
934308916	112.7689463	-7.278708	Manyar Kertoadi, Surabaya	25	no	Manyar Kertoadi	15	no	62	19	31	3	112.77917007729	-7.2825042579975	Jl. Manyar Kertoadi	19	yes	Mulyorejo	9
805756875	110.3898226	-7.759834	Jalan Ringroad Utara	20	no	Maguwoharjo, Depok	18	no	362	171	250	3	110.42632210027	-7.7650642173942	Jl. Ringroad Utara	18	yes	Maguwoharjo, Depok	18
112254511	106.84293245823	-6.2240738284856	Jl. Casablanca Raya	19	yes	Kuningan	8	yes	132	1	108	50	106.84168942192	-6.2240001610136	Jl. Casablanca Raya	19	yes	Kuningan	8
942083283	106.78173322231	-6.3812784773454	Limo	4	no	Limo	4	no	10	16	22	1	106.77573043862	-6.3648165883049	Jl. Raya Limo	13	yes	Limo	4
998513483	112.7287131	-7.3724199	aloha	5	no	sidoarjo	8	yes	202	43	135	26	112.70047445614	-7.3722600479302	Jl. Ketapang	12	yes	Sukodono	8
809455749	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17	yes	158	0	131	104	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17
200298272	106.7839175	-6.1713515	Tanjung Duren	13	no	Tanjung Duren	13	no	116	26	93	40	106.7855556	-6.1842855	Jl. Tanjung Duren Selatan	25	yes	Tanjung Duren	13
610699926	107.6191228	-6.9174639	Taman Mekar Utama	17	no	Moch Toha	9	yes	185	90	185	63	107.60468345977	-6.9524380089741	Jl. Taman Mekar Utama	21	yes	Moch Toha	9
396859874	106.72557580091	-6.1260532760032	Jl. Kencana Raya	16	yes	Cengkareng	10	yes	103	11	57	32	106.72557580091	-6.1260532760032	Jl. Kencana Raya	16	yes	Cengkareng	10
219076866	110.402376	-7.7325213	Dekat Kantor Kelurahan Sidomoyo, Universitas Aisyiyah, Utara Jl Godean, MAN 1 Sleman	84	yes	Godean	6	no	155	102	137	1	110.3204809741	-7.7621537734664	Sidomoyo	8	no	Godean	6
366276465	107.00842818787	-6.1551181248252	Jl. Mutiara Gading City	23	yes	Bekasi Utara	12	yes	175	63	90	16	107.00842818787	-6.1551181248252	Jl. Mutiara Gading City	23	yes	Tarumajaya	10
588742393	106.7677083217	-6.1920560677269	Jl. Panjang	11	yes	Kebon Jeruk	11	yes	9	12	16	0	106.76794914467	-6.1912801645744	Jl. Panjang	11	yes	Kebon Jeruk	11
855993952	106.956973	-6.292646	Jl. wibawa Mukti 2	18	yes	Jatiasih	8	yes	130	38	56	4	106.94495180005	-6.3283189661201	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
330068854	112.6675398	-7.4726134	Jl.Sukodono	11	yes	Sukodono Sidoarjo	17	yes	395	261	312	0	112.67610426536	-7.4166785461945	Jl. Raya Kebon Agung	20	yes	Sukodono	8
593425155	106.81634630573	-6.196034245825	Jl. Kebon Melati	16	yes	Tanah Abang	11	yes	52	1	36	28	106.81634630573	-6.196034245825	Jl. Kebon Melati	16	yes	Tanah Abang	11
298680643	107.6191228	-6.9174639	Jalan Pagarsih	14	no	Astanaanyar	11	no	168	106	121	2	107.5920597496	-6.9241138877616	Jl. Pagarsih	12	yes	Astanaanyar	11
216024268	107.79871664516	-6.9098645507258	Jl. Pacuan Kuda	15	yes	Tanjungsari	11	yes	231	64	161	45	107.79871664516	-6.9098645507258	Jl. Pacuan Kuda	15	yes	Tanjungsari	11
953045634	110.4510474	-7.7419292	Jalan Raya Purwomartani	23	no	Purwomartani, Kalasan	21	no	499	177	247	8	110.44944150256	-7.7501623828338	Jl. Raya Purwomartani	21	yes	Purwomartani, Kalasan	21
482368258	112.7124282	-7.3955649	Jl.Sukodono	11	yes	Sukodono Sidoarjo	17	yes	309	179	232	1	112.67610426536	-7.4166785461945	Jl. Raya Kebon Agung	20	yes	Sukodono	8
880251052	112.7250632	-7.4334092	Jl Siwalan Panji	16	yes	Buduran	7	yes	426	260	309	1	112.73080312729	-7.4371114414726	Jl. Siwalanpanji	16	yes	Buduran	7
506647311	115.2126293	-8.6704582	jalan tukad badung renon	24	yes	Renon	5	no	25	4	9	0	115.23887340979	-8.6982071510554	Jl. Tukad Badung XXIX	21	yes	Renon	5
528657644	107.49620530754	-6.9145473569127	jalan raya batu jajar no 294 bandung barat	42	yes	Batujajar	9	no	1	1	1	0	107.49920938164	-6.9135248787023	Jl. Raya Batujajar	18	yes	Batujajar	9
347713410	106.9791041	-6.1920069	jl.harapan indah	16	yes	Harapan Indah	13	yes	3600	2488	2685	23	106.9830398699	-6.1889085440243	Jl. Bulevar Hijau Raya	22	yes	Harapan Indah	13
144343386	110.402376	-7.7325213	Jalan Besi Jangkang	19	no	Sukoharjo, Ngaglik	18	yes	32	15	26	0	110.4298147582	-7.7054877252544	Jl. Besi Jangkang	17	yes	Sukoharjo, Ngaglik	18
323022045	106.8620891	-6.1369372	Sunter	6	no	Tanjung Priok	13	no	95	33	58	1	106.87433070194	-6.1377479181038	Sunter	6	no	Tanjung Priok	13
662352942	106.7112933	-6.2835218	jurang Mangu Barat Raya	23	no	Pondok Aren	11	no	41	11	13	0	106.7235437	-6.2675856	Jl. Jurang Mangu Barat	22	yes	Pondok Aren	11
972268175	112.71573726996	-7.254591033086	Jl. Tidar 	10	yes	Sawahan	7	yes	290	94	222	103	112.71573726996	-7.254591033086	Jl. Tidar	9	yes	Sawahan	7
918105405	110.8044762	-7.564914	Jl. Slamet Riyadi	17	yes	Purwosari	9	yes	65	20	74	24	110.79863971318	-7.5637972756791	Jl. Slamet Riyadi	17	yes	Purwosari, Laweyan	18
907461846	106.8071294	-6.121095	JL. Muara Baru Raya, Penjaringan, Jakarta Utara 14440	53	no	Pluit	5	yes	128	14	110	72	106.80712945962	-6.1210993072509	Jl. Muara Baru Raya	19	yes	Pluit	5
524440087	110.3993969	-7.8484152	Wirokerten	10	no	Banguntapan	11	no	50	27	50	2	110.40471840269	-7.8394873010964	Wirokerten	10	no	Banguntapan	11
926795531	106.9791041	-6.1920069	jl.harapan indah	16	yes	Harapan Indah	13	yes	3600	2488	2685	23	107.0084251804	-6.1763517152318	Jl. Pondok Ungu Permai	22	yes	Harapan Indah	13
623951818	106.9479675	-6.3226595	JL.WIBAWA MUKTI II	18	no	BEKASI SELATAN	14	yes	764	295	410	68	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
705685203	106.6527099	-6.2023936	Ciledug	7	no	Parung Serab	12	no	238	101	120	4	106.70573038466	-6.2361254089105	Ciledug	7	no	Parung Serab	12
914539131	107.0019865	-6.1693636	Jl. Tanggul Puri Harapan	24	yes	Bekasi Utara	12	yes	175	63	90	16	107.02208760185	-6.1610260295386	Jl. Raya Pulo Timaha	20	yes	Babelan	7
362098382	106.82714469731	-6.6945462895595	jl raya ciawi sukabumi km 15 bogor	34	yes	bukit rancamaya residence	25	yes	109	40	58	9	106.82581399838	-6.6939138824774	Jl. Raya Sukabumi	17	yes	Ciherang Pondok	15
318808872	112.7520883	-7.2574719	darmo permai	12	no	Darmo Permai	12	no	945	824	886	39	112.69763252485	-7.2808111896058	Jl. Darmo Baru Barat	20	yes	Darmo Permai	12
369786053	106.84428791534	-6.2486993892964	Jl. Raya Pasar Minggu	21	yes	Pasar Minggu	12	yes	20	5	19	5	106.84428791534	-6.2486993892964	Jl. Raya Pasar Minggu	21	yes	Pasar Minggu	12
756021190	106.9004472	-6.2250138	condet kramat jati	18	no	Condet, Kramatjati	18	no	12	6	6	0	106.864073	-6.281496	Jl. Inerbang	12	yes	Condet, Kramatjati	18
248960814	106.9755726	-6.2382699	harapan indah raya	18	no	Harapan Indah	13	yes	79	18	39	15	106.97838021849	-6.1890705066335	Jl. Harapan Indah Raya	22	yes	Harapan Indah	13
163303303	106.85453311472	-6.242564490233	Jl. Mt. Haryono	15	yes	Tebet	5	yes	63	0	62	54	106.85453311472	-6.242564490233	Jl. Mt. Haryono	15	yes	Tebet	5
951338738	107.0035998	-6.1762375	jl.pondok ungu permai	21	yes	Harapan Indah	13	yes	3600	2488	2685	23	107.01190132328	-6.1821436256475	Jl. Pondok Ungu Permai Sektor V	31	yes	Harapan Indah	13
938003231	112.80775048116	-7.2727746561023	Jl. Kalisari Darma Selatan III	30	yes	Pakuwon City	12	yes	334	69	160	62	112.80732642995	-7.2725232205214	Jl. Kalisari Darma Selatan Iii	30	yes	Pakuwon City	12
394498719	106.78993443045	-6.1786304773636	Jl. Letjen S. Parman	20	yes	Tanjung Duren	13	yes	14	1	12	8	106.78993443045	-6.1786304773636	Jl. Letjen S. Parman	20	yes	Tanjung Duren	13
656153057	106.8664656	-6.1383768	Sunter	6	no	Sunter	6	yes	41	21	33	0	106.87277158015	-6.1375717281319	Jl. Danau Sunter Utara	22	yes	Sunter	6
625116688	106.8089885	-6.3379655	ciganjur	8	no	Jagakarsa	9	no	71	14	33	12	106.81139175928	-6.3331456832097	Ciganjur	8	no	Jagakarsa	9
730454617	106.83667812766	-6.2176007331611	Jl. HR Rasuna Said	18	yes	Kuningan	8	yes	30	1	26	20	106.83667812766	-6.2176007331611	Jl. HR Rasuna Said	18	yes	Kuningan	8
485724407	106.87450409631	-6.188320934204	Jl. Jendral Ahmad Yani 	23	yes	Cempaka Putih	13	yes	48	9	42	21	106.87450409631	-6.188320934204	Jl. Jendral Ahmad Yani	22	yes	Cempaka Putih	13
878037436	106.81634630573	-6.196034245825	Jl. Kebon Melati	16	yes	Tanah Abang	11	yes	52	1	36	28	106.81634630573	-6.196034245825	Jl. Kebon Melati	16	yes	Tanah Abang	11
715842192	106.89063063223	-6.1490454330597	Jl. Boulevard Barat Raya	24	yes	Kelapa Gading	13	yes	63	0	48	25	106.89063063223	-6.1490454330597	Jl. Boulevard Barat Raya	24	yes	Kelapa Gading	13
682090526	107.6476622	-6.9738452	Jl. Ciganitri	13	yes	Bojongsoang	11	yes	81	12	51	7	107.65344350421	-6.9771104423657	Jl. Ciganitri	13	yes	Bojongsoang	11
786361709	106.9564218	-6.3040303	Jl. Wibawa Mukti	16	yes	Jatiasih	8	no	351	102	160	11	106.9564218	-6.3040303	Jl. Wibawa Mukti	16	yes	Jatiasih	8
499975281	106.75285673528	-6.236764972471	Jl. Ciledug Raya	16	yes	Kebayoran Lama	14	yes	35	8	38	24	106.75285673528	-6.236764972471	Jl. Ciledug Raya	16	yes	Kebayoran Lama	14
384334683	106.62954859472	-6.2275167603073	Serenade Lake	13	no	Gading Serpong	14	yes	30	17	22	3	106.62969786798	-6.2276661860865	Jl. Gading Serpong Boulevard	28	yes	Gading Serpong	14
650437980	107.7839877	-6.9250607	Jl.Raya Bandung-Sumedang Jatinangor	35	yes	Jatinangor	10	yes	76	17	39	10	107.75760086417	-6.9378457621557	Jl. Raya Bandung - Sumedang	27	yes	Jatinangor	10
848199492	112.7732	-7.2852675	Manyar Tirtoyoso	16	no	Manyar Tirtoyoso	16	no	62	19	31	3	112.77176233597	-7.2852675	Jl. Manyar Tirtoyoso	20	yes	Sukolilo	8
885922103	110.3249238	-7.7929433	Gamping	7	no	Gamping	7	no	968	529	710	2	110.3435837	-7.7861602	Banyumeneng	11	no	Gamping	7
412455707	107.5659349683	-6.8915283909074	Jl. Gunung Batu	15	yes	Pasteur	7	yes	60	14	76	32	107.5659349683	-6.8915283909074	Jl. Gunung Batu	15	yes	Pasteur	7
309842903	106.622513	-6.215277	Batam 82	8	no	Lippo Karawaci	14	no	750	608	656	17	106.62265247487	-6.2153889906086	Jl. Batam	9	yes	Lippo Karawaci	14
815648957	106.9755726	-6.2382699	jababeka	8	no	cikarang	8	yes	305	105	121	0	107.13329178126	-6.2946304213711	Jl. Kalimalang	14	yes	Jababeka	8
340219885	106.956973	-6.292646	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	195	78	103	4	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
451917814	107.6191228	-6.9174639	ujung berung	12	no	Bandung Timur	13	yes	1236	789	830	0	107.700419118	-6.8918322292532	Jl. Bongkor	11	yes	Ujung Berung	12
916004316	110.3933502	-7.7906927	Jl Timoho, Baciro, Gondokusuman, Kota Yogyakarta	48	yes	Jl Timoho, Baciro, Gondokusuman, Kota Yogyakarta	48	yes	661	279	333	0	110.3933502	-7.7906927	Jl. Timoho	10	yes	Baciro, Gondokusuman	20
570716880	106.79152545869	-6.177722050474	Jl Let Jen S Parman	19	yes	Grogol Petamburan	17	no	29	4	9	1	106.791787	-6.176384	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17
735880927	107.60413388731	-7.0362674135891	Jl. Cihonje-Batukarut	21	yes	padasuka	8	yes	42	9	13	1	107.60413388731	-7.0362674135891	Jl. Cihonje-Batukarut	21	yes	padasuka	8
380556492	112.5811277	-7.2779039	pelem watu	10	no	Menganti	8	no	333	173	206	2	112.5846682159	-7.2725826695453	Pelem Watu	10	no	Menganti	8
417797556	110.1521719	-7.9201073	Kecamatan Panjatan, Kabupaten Kulonprogo, Jogja	47	no	Kecamatan Panjatan, Kabupaten Kulonprogo, Jogja	47	no	661	279	333	0	110.15187149259	-7.9186195879444	Gotakan	7	no	Panjatan	8
984244670	106.7942405	-6.4024844	Bedahan Sawangan Depok	22	no	Sawangan	8	no	277	76	115	0	106.76979955187	-6.4194595908445	Bedahan	7	no	Sawangan	8
115488306	106.9755726	-6.2382699	Jl. Raya Pilar Sukatani. Cikarang Utara - Kab. Bekasi. Pemasaran 100 meter sebelum megati waterpark	99	yes	Cikarang Utara	14	no	25	10	14	0	107.1607532	-6.2246755	Jl. Raya Pilar Sukatani	23	yes	Cikarang Utara	14
